shopid,itemid
43718483,1418464948
7414001,1089645057
10085790,79339689
10085790,71026516
43718483,989935807
43718483,1631284340
7272055,112172043
7414001,1923516002
43718483,1619958380
10085790,1132525491
31954025,910349258
22133645,1078204069
10085790,346880534
10085790,1584518369
7098285,1040470493
53157733,1726924694
10085790,1445235518
43718483,921840700
43718483,1129523292
6057104,27113272
43718483,930617634
33277098,746844130
22133645,254256621
43718483,2193379013
43718483,1426703291
10085790,320767729
7272055,114745303
7272055,75661438
10085790,300580600
43718483,2322203853
43718483,1019335351
43718483,1018179834
10085790,401557400
43718483,1180192012
43718483,2005259426
43718483,1146698828
22133645,825272696
43718483,911384121
43718483,691103757
22133645,2510728329
43718483,1848341149
53157733,1197343459
10085790,2451542774
22133645,741807357
22133645,738251315
22133645,1458152104
43718483,2193285566
10085790,2371407159
22133645,254254164
10085790,1467591355
43718483,1019101970
22133645,1735162068
121360819,1899733853
22133645,819936036
43718483,1541352678
43718483,1327031491
10085790,68886826
265905,642022177
43718483,1629959179
22133645,821608063
7414001,1913124333
43718483,2335213426
43718483,1018241332
10069927,715563279
22133645,1611529907
22133645,1446300760
102590948,1749911804
10085790,2363099027
22133645,2461108566
10069927,1328803092
22133645,845906280
7414001,1942707298
53157733,2009914412
7414001,1227299729
22133645,821051399
43718483,2004531141
43718483,2275037481
43718483,996772594
22133645,2422795965
43718483,2268066136
22133645,254228386
22133645,254228730
43718483,691096540
10085790,314493565
7414001,1912735001
43718483,1105775256
53157733,927307118
22133645,2011456071
7272055,113597484
10085790,1888958193
43718483,691095491
53157733,1158926060
22133645,1609172103
22133645,254255262
53157733,2235614770
22133645,411135846
22133645,1388364153
43718483,1146601637
10085790,2124995943
122157442,1894047215
43718483,2001810102
22133645,1380749478
152445396,2286035326
79121640,1409288190
10085790,2406567371
7098285,35654514
53157733,1944079565
7414001,1227209887
36691034,1041324173
10085790,845532785
9923855,1651116229
43718483,1422483764
43718483,2193363208
10085790,640092838
7414001,1924587836
43718483,1632972750
43718483,2369145397
22133645,2065185445
6057104,2137094869
57729964,2341084757
22133645,254234230
43718483,1545867954
7414001,1922952434
22133645,254271412
53157733,1266466837
43718483,2192481854
43718483,1146605161
22133645,1611495859
22133645,254261040
22133645,2418150533
10069927,1457549436
53157733,927310942
6057104,1737944859
43718483,1310714442
10085790,125969084
22133645,2422738587
6057104,1737945238
43718483,1426794278
43718483,1133778300
43718483,1129458551
53157733,1451786029
121360819,1885697403
43718483,1542491472
22133645,998729180
22133645,1601575612
71406208,2402533868
7272055,185737146
43718483,2236651762
9824519,1878527526
43718483,1422655929
43718483,1737069820
43718483,2313682134
22133645,254271228
7272055,241207712
43718483,1018213621
10085790,2092400644
43718483,990013616
22133645,1763998190
43718483,1635620809
43718483,1129530738
10085790,384020398
43718483,1612331914
43718483,691095372
7272055,2408850575
10085790,1855057669
6057104,27113251
22133645,259529867
7272055,160113005
43718483,1418468717
43718483,2462079696
43718483,1701352621
22133645,738264007
43718483,691103870
6057104,380951801
53157733,1916608060
43718483,2313693548
43718483,2236645075
43718483,1346828925
22133645,854785735
6057104,2137294205
15176048,1263249356
43718483,1424766808
53157733,1889564035
43718483,2314392576
53157733,1094264385
21030762,367092040
7438346,285786192
7272055,1540869569
43718483,1204967941
7414001,1226727117
7414001,1919835920
43718483,691100523
22133645,254253568
121360819,1936224624
43718483,1162660529
43718483,691097931
9824519,481375406
102590948,2197584241
7414001,1942766714
7414001,1226988108
22133645,2461113506
22133645,819949327
43718483,2004525371
10085790,2142034505
10085790,1734119385
22133645,254235682
43718483,2311112269
22133645,2086675842
43718483,2378952361
7098285,346216296
43718483,1422769949
22133645,821024339
2654874,1001617141
43718483,1709177889
43718483,2002636241
10085790,1125052956
22133645,1380818865
22133645,1549179356
10085790,945864426
6057104,2137802286
43718483,911455275
57729964,2498794679
22133645,1424361770
57729964,1612020957
10085790,399655223
6057104,2497030025
10085790,1162333244
10085790,1182266972
88842450,1627131909
10085790,296392398
22133645,254271305
43718483,1633161703
43718483,2305156906
22133645,821008190
43718483,1023506172
43718483,1703877912
43718483,1146702561
121360819,1885720668
7414001,1921194419
43718483,2005211294
22133645,1278591776
43718483,1848197271
10085790,1413801024
7438346,285854109
43718483,1422866986
7272055,218315013
43718483,2462348261
7414001,1227251143
10085790,1730209734
10085790,70578498
43718483,1612355699
10085790,302242027
43718483,1346473785
10085790,1962036512
43718483,1744167213
22133645,254255781
43718483,1542488869
43718483,691145182
6055241,47389812
9552186,77132590
46977785,2290636943
46977785,1438365671
51488174,2192793420
6055241,222405551
9585242,2335603047
8257092,556662276
914383,2194729166
8478557,1391080888
9552186,472372263
46977785,1549029239
19781492,2042307173
38019341,2414952513
52361177,939329408
29114301,1653854322
38732156,760242341
9585242,2335494536
9552186,752017528
23919934,2429748303
23919934,1809219543
29114301,1653849811
8478557,1177264847
6055241,281642929
23919934,1592102300
36038179,1900930501
9291917,1118467721
6055241,52895703
129559678,1995601393
15581711,2053772514
24382256,1355049777
46977785,2219326239
46977785,1247246864
6055241,242242758
23919934,2372285123
6032963,1275624566
9552186,71120772
9552186,432154264
22187541,815061942
15581711,1892007151
6055241,748263614
7681844,2063910091
23919934,2407726197
29114301,1542392146
6055241,56378361
15581711,1154984476
273327,367795260
6055241,47911775
9585242,2335519523
6055241,736307146
38732156,588308324
5741736,2231084947
9291917,291991555
46977785,1247249941
46977785,1505775170
154434627,2312334106
24382256,2013617607
6055241,273805974
40642394,2198761043
15581711,1479666982
9552186,77137938
38932895,920817438
6652841,2307727064
6055241,79210980
8257092,882779040
46977785,2117359476
15581711,1569209964
15581711,2314867600
46977785,1509352335
6055241,45301162
38932895,854252515
38932895,1934339120
46977785,1497567485
9585242,2335458539
9552186,447481580
15581711,308812127
6055241,2357878673
46977785,1612010592
6055241,408201793
8257092,556635527
9585242,2335761005
8257092,1051140654
28542968,1309507272
40776580,2023995261
9585242,2335577353
23919934,2446311543
9552186,432134340
46977785,1668239744
8257092,135849373
9552186,395606064
9585242,2335799775
914383,1014299299
46977785,1493931729
46977785,2362851190
9552186,383562725
9312015,538953140
46977785,2506350286
9585242,2335388709
24382256,1324336128
28234973,582006836
28234973,1322645263
6055241,69991298
6055241,161271258
46977785,1953546928
36038179,1950294675
9552186,69144092
23919934,2407670640
15581711,473845897
17673085,633917535
23919934,1591878950
62302009,2090032380
24382256,1811537176
46977785,1244092783
38932895,652383529
51488174,933905290
24382256,1309292537
39934192,1383904817
9585242,2335497117
6055241,280548758
29186828,1479866664
6055241,55450547
6055241,47909669
23919934,2407642583
46977785,2117351766
914383,1754194657
6055241,66107601
8257092,808796264
8853105,169366922
18662122,493618511
8257092,127283499
15581711,1872427846
8257092,127987237
6055241,59522017
71874002,2247987209
9552186,383580194
46977785,1493939872
51488174,819361148
46977785,2135282018
148923160,2406125780
46977785,1817797914
6055241,32059759
60983908,2149417347
15581711,725031009
6055241,99374360
6055241,215010742
9585242,2335666523
6716871,1962186954
28659185,388139593
62302009,2078383034
46977785,1487479701
46977785,1612005735
62302009,2072451616
9585242,2335543350
19781492,2042272442
914383,856638636
38932895,940970014
29186828,1945972733
7472175,1059604716
38932895,1613352634
46977785,1816863622
7472175,1813777395
6055241,458621386
8257092,135844070
6055241,281684463
8257092,1502617228
9585242,2335552607
46977785,2152275439
23919934,2446780940
15581711,1515952202
46977785,1509360238
46977785,1470801768
71874002,2479225611
9585242,2335885076
8257092,504567305
914383,857010634
9585242,2335438077
23919934,1585311765
6055241,52818149
23919934,2420433844
9585242,2335843706
9552186,469916385
23919934,1809690789
6055241,42983471
15581711,1872433112
28659185,1813181127
914383,514822914
36038179,1900950229
9552186,751854393
28659185,2437624221
9585242,2335512036
9585242,2335421793
46977785,2426046049
6055241,45334829
38932895,893785718
9552186,172256267
6652841,2494376429
29186828,1951108187
24382256,1580022510
8478557,1713925109
6055241,941851707
15581711,1549188124
28234973,856561506
38932895,1620688389
6051478,112648173
6055241,1346889574
46977785,1497566569
9291917,532444043
9585242,2335550346
9585242,2335521325
9585242,2335556798
24382256,2079241299
15581711,1874073595
46977785,1817786972
46977785,2405956557
15581711,1854188451
6051478,1511758550
9585242,2335588287
24382256,1523618391
9585242,2335507974
28542968,1743586307
914383,1747869607
6055241,42975069
24382256,1677417692
914383,1559559473
9585242,2335503723
9585242,2335528501
46977785,1259465669
23919934,1809175012
46977785,1656615676
23919934,2426093887
46977785,1541311852
29186828,1357992880
29186828,1302629179
9552186,469905761
28542968,989472548
9585242,2335478018
6055241,736314316
9585242,2335575111
46977785,1549028433
6055241,51613154
6055241,401493914
46977785,1949663340
28542968,1389623484
8257092,1050700134
38732156,588323009
38732156,722857181
9552186,87638180
9552186,77528781
38732156,588345520
6055241,43294776
6581394,291153376
16478786,948419825
46977785,1505778413
6055241,280529713
914383,2191843523
6051478,1337778184
8257092,300263664
914383,492027439
23919934,2465173680
38932895,1640285931
24382256,1721462641
46977785,1232880110
46977785,2135293277
8478557,69001416
6055241,201951738
6055241,48876205
9552186,447520246
46977785,1249884999
9585242,2335580097
71874002,2261477641
38932895,1709674591
23919934,2420465855
37230669,1917556084
46977785,1817791318
9312015,91204281
46977785,2420888475
9585242,2335523826
4910134,1483275852
15581711,279332304
38732156,588352955
6055241,47098641
29186828,1672462642
24382256,1884054699
5741736,2327505370
46977785,2420981044
8478557,1211961532
6055241,55876347
9552186,89200800
51488174,1710127376
6055241,67283756
38932895,1620661954
6652841,2309867830
9585242,2335873696
6055241,42985481
39934192,2030423364
38932895,928993475
9585242,2335835754
9312015,277491148
15581711,1851851647
6055241,1064715246
15581711,236651232
9552186,69521755
9585242,2335823273
38932895,1560396186
29114301,887681569
24382256,2005461284
6716871,884315285
154434627,2425651325
38932895,1860284093
6652841,2309710994
6055241,47922015
9585242,2335401167
38932895,648767456
6055241,71208677
71874002,2199785996
6055241,88192047
15581711,2023675202
9291917,2164062266
23919934,1676975682
8257092,299938342
9291917,1296480952
2417816,459409557
23919934,2372318149
24382256,1502454824
52361177,1576831531
6055241,1349173631
23919934,1808054764
23919934,1592047284
38932895,1934341810
9552186,79214174
6055241,56246842
6055241,51610335
7472175,1810524545
